detection_id,recording_id,period,captured_at,local_path,relative_path,start_seconds,end_seconds,taxon_id,name_zh,scientific_name,birdnet_label,confidence,review_status,reviewer,review_notes
challenge_aaa707158fee142ed6e8_pycnonotus_sinensis_00009000,challenge_aaa707158fee142ed6e8,2026D 0614-0608,2026-06-09T17:15:02,E:\tmp\生声不息AI挑战资料\2026_07_31_生声不息AI挑战说明\2026D 0614-0608\AAA001_20260609_171502.wav,2026D 0614-0608/AAA001_20260609_171502.wav,9.0,12.0,pycnonotus_sinensis,白头鹎,Pycnonotus sinensis,Pycnonotus sinensis_Light-vented Bulbul,0.267894,pending,,BirdNET候选；人工回听前不作为物种事实。
challenge_aaa707158fee142ed6e8_pycnonotus_sinensis_00051000,challenge_aaa707158fee142ed6e8,2026D 0614-0608,2026-06-09T17:15:02,E:\tmp\生声不息AI挑战资料\2026_07_31_生声不息AI挑战说明\2026D 0614-0608\AAA001_20260609_171502.wav,2026D 0614-0608/AAA001_20260609_171502.wav,51.0,54.0,pycnonotus_sinensis,白头鹎,Pycnonotus sinensis,Pycnonotus sinensis_Light-vented Bulbul,0.051322,pending,,BirdNET候选；人工回听前不作为物种事实。
challenge_81ac4bb9799e4ae70fb7_pycnonotus_sinensis_00000000,challenge_81ac4bb9799e4ae70fb7,2026D 0614-0608,2026-06-10T05:25:06,E:\tmp\生声不息AI挑战资料\2026_07_31_生声不息AI挑战说明\2026D 0614-0608\AAA001_20260610_052506.wav,2026D 0614-0608/AAA001_20260610_052506.wav,0.0,3.0,pycnonotus_sinensis,白头鹎,Pycnonotus sinensis,Pycnonotus sinensis_Light-vented Bulbul,0.09833,pending,,BirdNET候选；人工回听前不作为物种事实。
challenge_81ac4bb9799e4ae70fb7_pycnonotus_sinensis_00006000,challenge_81ac4bb9799e4ae70fb7,2026D 0614-0608,2026-06-10T05:25:06,E:\tmp\生声不息AI挑战资料\2026_07_31_生声不息AI挑战说明\2026D 0614-0608\AAA001_20260610_052506.wav,2026D 0614-0608/AAA001_20260610_052506.wav,6.0,9.0,pycnonotus_sinensis,白头鹎,Pycnonotus sinensis,Pycnonotus sinensis_Light-vented Bulbul,0.105821,pending,,BirdNET候选；人工回听前不作为物种事实。
challenge_81ac4bb9799e4ae70fb7_pycnonotus_sinensis_00009000,challenge_81ac4bb9799e4ae70fb7,2026D 0614-0608,2026-06-10T05:25:06,E:\tmp\生声不息AI挑战资料\2026_07_31_生声不息AI挑战说明\2026D 0614-0608\AAA001_20260610_052506.wav,2026D 0614-0608/AAA001_20260610_052506.wav,9.0,12.0,pycnonotus_sinensis,白头鹎,Pycnonotus sinensis,Pycnonotus sinensis_Light-vented Bulbul,0.144106,pending,,BirdNET候选；人工回听前不作为物种事实。
challenge_81ac4bb9799e4ae70fb7_pycnonotus_sinensis_00015000,challenge_81ac4bb9799e4ae70fb7,2026D 0614-0608,2026-06-10T05:25:06,E:\tmp\生声不息AI挑战资料\2026_07_31_生声不息AI挑战说明\2026D 0614-0608\AAA001_20260610_052506.wav,2026D 0614-0608/AAA001_20260610_052506.wav,15.0,18.0,pycnonotus_sinensis,白头鹎,Pycnonotus sinensis,Pycnonotus sinensis_Light-vented Bulbul,0.294658,pending,,BirdNET候选；人工回听前不作为物种事实。
challenge_81ac4bb9799e4ae70fb7_pycnonotus_sinensis_00018000,challenge_81ac4bb9799e4ae70fb7,2026D 0614-0608,2026-06-10T05:25:06,E:\tmp\生声不息AI挑战资料\2026_07_31_生声不息AI挑战说明\2026D 0614-0608\AAA001_20260610_052506.wav,2026D 0614-0608/AAA001_20260610_052506.wav,18.0,21.0,pycnonotus_sinensis,白头鹎,Pycnonotus sinensis,Pycnonotus sinensis_Light-vented Bulbul,0.074123,pending,,BirdNET候选；人工回听前不作为物种事实。
challenge_81ac4bb9799e4ae70fb7_horornis_fortipes_00018000,challenge_81ac4bb9799e4ae70fb7,2026D 0614-0608,2026-06-10T05:25:06,E:\tmp\生声不息AI挑战资料\2026_07_31_生声不息AI挑战说明\2026D 0614-0608\AAA001_20260610_052506.wav,2026D 0614-0608/AAA001_20260610_052506.wav,18.0,21.0,horornis_fortipes,强脚树莺,Horornis fortipes,Horornis fortipes_Brownish-flanked Bush Warbler,0.063351,pending,,BirdNET候选；人工回听前不作为物种事实。
challenge_81ac4bb9799e4ae70fb7_pycnonotus_sinensis_00042000,challenge_81ac4bb9799e4ae70fb7,2026D 0614-0608,2026-06-10T05:25:06,E:\tmp\生声不息AI挑战资料\2026_07_31_生声不息AI挑战说明\2026D 0614-0608\AAA001_20260610_052506.wav,2026D 0614-0608/AAA001_20260610_052506.wav,42.0,45.0,pycnonotus_sinensis,白头鹎,Pycnonotus sinensis,Pycnonotus sinensis_Light-vented Bulbul,0.137841,pending,,BirdNET候选；人工回听前不作为物种事实。
challenge_81ac4bb9799e4ae70fb7_pycnonotus_sinensis_00051000,challenge_81ac4bb9799e4ae70fb7,2026D 0614-0608,2026-06-10T05:25:06,E:\tmp\生声不息AI挑战资料\2026_07_31_生声不息AI挑战说明\2026D 0614-0608\AAA001_20260610_052506.wav,2026D 0614-0608/AAA001_20260610_052506.wav,51.0,54.0,pycnonotus_sinensis,白头鹎,Pycnonotus sinensis,Pycnonotus sinensis_Light-vented Bulbul,0.104717,pending,,BirdNET候选；人工回听前不作为物种事实。
challenge_81ac4bb9799e4ae70fb7_pycnonotus_sinensis_00054000,challenge_81ac4bb9799e4ae70fb7,2026D 0614-0608,2026-06-10T05:25:06,E:\tmp\生声不息AI挑战资料\2026_07_31_生声不息AI挑战说明\2026D 0614-0608\AAA001_20260610_052506.wav,2026D 0614-0608/AAA001_20260610_052506.wav,54.0,57.0,pycnonotus_sinensis,白头鹎,Pycnonotus sinensis,Pycnonotus sinensis_Light-vented Bulbul,0.058862,pending,,BirdNET候选；人工回听前不作为物种事实。
challenge_81ac4bb9799e4ae70fb7_pycnonotus_sinensis_00057000,challenge_81ac4bb9799e4ae70fb7,2026D 0614-0608,2026-06-10T05:25:06,E:\tmp\生声不息AI挑战资料\2026_07_31_生声不息AI挑战说明\2026D 0614-0608\AAA001_20260610_052506.wav,2026D 0614-0608/AAA001_20260610_052506.wav,57.0,60.0,pycnonotus_sinensis,白头鹎,Pycnonotus sinensis,Pycnonotus sinensis_Light-vented Bulbul,0.092056,pending,,BirdNET候选；人工回听前不作为物种事实。
challenge_0b61617afd42cbadb8dd_pycnonotus_sinensis_00000000,challenge_0b61617afd42cbadb8dd,2026D 0614-0608,2026-06-10T11:00:03,E:\tmp\生声不息AI挑战资料\2026_07_31_生声不息AI挑战说明\2026D 0614-0608\AAA001_20260610_110003.wav,2026D 0614-0608/AAA001_20260610_110003.wav,0.0,3.0,pycnonotus_sinensis,白头鹎,Pycnonotus sinensis,Pycnonotus sinensis_Light-vented Bulbul,0.066016,pending,,BirdNET候选；人工回听前不作为物种事实。
challenge_0b61617afd42cbadb8dd_pycnonotus_sinensis_00012000,challenge_0b61617afd42cbadb8dd,2026D 0614-0608,2026-06-10T11:00:03,E:\tmp\生声不息AI挑战资料\2026_07_31_生声不息AI挑战说明\2026D 0614-0608\AAA001_20260610_110003.wav,2026D 0614-0608/AAA001_20260610_110003.wav,12.0,15.0,pycnonotus_sinensis,白头鹎,Pycnonotus sinensis,Pycnonotus sinensis_Light-vented Bulbul,0.060798,pending,,BirdNET候选；人工回听前不作为物种事实。
challenge_0b61617afd42cbadb8dd_pycnonotus_sinensis_00015000,challenge_0b61617afd42cbadb8dd,2026D 0614-0608,2026-06-10T11:00:03,E:\tmp\生声不息AI挑战资料\2026_07_31_生声不息AI挑战说明\2026D 0614-0608\AAA001_20260610_110003.wav,2026D 0614-0608/AAA001_20260610_110003.wav,15.0,18.0,pycnonotus_sinensis,白头鹎,Pycnonotus sinensis,Pycnonotus sinensis_Light-vented Bulbul,0.201851,pending,,BirdNET候选；人工回听前不作为物种事实。
challenge_0b61617afd42cbadb8dd_pycnonotus_sinensis_00018000,challenge_0b61617afd42cbadb8dd,2026D 0614-0608,2026-06-10T11:00:03,E:\tmp\生声不息AI挑战资料\2026_07_31_生声不息AI挑战说明\2026D 0614-0608\AAA001_20260610_110003.wav,2026D 0614-0608/AAA001_20260610_110003.wav,18.0,21.0,pycnonotus_sinensis,白头鹎,Pycnonotus sinensis,Pycnonotus sinensis_Light-vented Bulbul,0.160726,pending,,BirdNET候选；人工回听前不作为物种事实。
challenge_0b61617afd42cbadb8dd_pycnonotus_sinensis_00027000,challenge_0b61617afd42cbadb8dd,2026D 0614-0608,2026-06-10T11:00:03,E:\tmp\生声不息AI挑战资料\2026_07_31_生声不息AI挑战说明\2026D 0614-0608\AAA001_20260610_110003.wav,2026D 0614-0608/AAA001_20260610_110003.wav,27.0,30.0,pycnonotus_sinensis,白头鹎,Pycnonotus sinensis,Pycnonotus sinensis_Light-vented Bulbul,0.361136,pending,,BirdNET候选；人工回听前不作为物种事实。
challenge_0b61617afd42cbadb8dd_pycnonotus_sinensis_00033000,challenge_0b61617afd42cbadb8dd,2026D 0614-0608,2026-06-10T11:00:03,E:\tmp\生声不息AI挑战资料\2026_07_31_生声不息AI挑战说明\2026D 0614-0608\AAA001_20260610_110003.wav,2026D 0614-0608/AAA001_20260610_110003.wav,33.0,36.0,pycnonotus_sinensis,白头鹎,Pycnonotus sinensis,Pycnonotus sinensis_Light-vented Bulbul,0.069224,pending,,BirdNET候选；人工回听前不作为物种事实。
challenge_0b61617afd42cbadb8dd_pycnonotus_sinensis_00036000,challenge_0b61617afd42cbadb8dd,2026D 0614-0608,2026-06-10T11:00:03,E:\tmp\生声不息AI挑战资料\2026_07_31_生声不息AI挑战说明\2026D 0614-0608\AAA001_20260610_110003.wav,2026D 0614-0608/AAA001_20260610_110003.wav,36.0,39.0,pycnonotus_sinensis,白头鹎,Pycnonotus sinensis,Pycnonotus sinensis_Light-vented Bulbul,0.130152,pending,,BirdNET候选；人工回听前不作为物种事实。
challenge_0b61617afd42cbadb8dd_pycnonotus_sinensis_00048000,challenge_0b61617afd42cbadb8dd,2026D 0614-0608,2026-06-10T11:00:03,E:\tmp\生声不息AI挑战资料\2026_07_31_生声不息AI挑战说明\2026D 0614-0608\AAA001_20260610_110003.wav,2026D 0614-0608/AAA001_20260610_110003.wav,48.0,51.0,pycnonotus_sinensis,白头鹎,Pycnonotus sinensis,Pycnonotus sinensis_Light-vented Bulbul,0.057296,pending,,BirdNET候选；人工回听前不作为物种事实。
challenge_0b61617afd42cbadb8dd_pycnonotus_sinensis_00051000,challenge_0b61617afd42cbadb8dd,2026D 0614-0608,2026-06-10T11:00:03,E:\tmp\生声不息AI挑战资料\2026_07_31_生声不息AI挑战说明\2026D 0614-0608\AAA001_20260610_110003.wav,2026D 0614-0608/AAA001_20260610_110003.wav,51.0,54.0,pycnonotus_sinensis,白头鹎,Pycnonotus sinensis,Pycnonotus sinensis_Light-vented Bulbul,0.084459,pending,,BirdNET候选；人工回听前不作为物种事实。
challenge_bc59fbee99f95dc7e220_pycnonotus_sinensis_00015000,challenge_bc59fbee99f95dc7e220,2026D 0614-0608,2026-06-11T10:25:03,E:\tmp\生声不息AI挑战资料\2026_07_31_生声不息AI挑战说明\2026D 0614-0608\AAA001_20260611_102503.wav,2026D 0614-0608/AAA001_20260611_102503.wav,15.0,18.0,pycnonotus_sinensis,白头鹎,Pycnonotus sinensis,Pycnonotus sinensis_Light-vented Bulbul,0.226399,pending,,BirdNET候选；人工回听前不作为物种事实。
challenge_bc59fbee99f95dc7e220_pycnonotus_sinensis_00021000,challenge_bc59fbee99f95dc7e220,2026D 0614-0608,2026-06-11T10:25:03,E:\tmp\生声不息AI挑战资料\2026_07_31_生声不息AI挑战说明\2026D 0614-0608\AAA001_20260611_102503.wav,2026D 0614-0608/AAA001_20260611_102503.wav,21.0,24.0,pycnonotus_sinensis,白头鹎,Pycnonotus sinensis,Pycnonotus sinensis_Light-vented Bulbul,0.160904,pending,,BirdNET候选；人工回听前不作为物种事实。
challenge_bc59fbee99f95dc7e220_pycnonotus_sinensis_00024000,challenge_bc59fbee99f95dc7e220,2026D 0614-0608,2026-06-11T10:25:03,E:\tmp\生声不息AI挑战资料\2026_07_31_生声不息AI挑战说明\2026D 0614-0608\AAA001_20260611_102503.wav,2026D 0614-0608/AAA001_20260611_102503.wav,24.0,27.0,pycnonotus_sinensis,白头鹎,Pycnonotus sinensis,Pycnonotus sinensis_Light-vented Bulbul,0.170859,pending,,BirdNET候选；人工回听前不作为物种事实。
challenge_bc59fbee99f95dc7e220_pycnonotus_sinensis_00048000,challenge_bc59fbee99f95dc7e220,2026D 0614-0608,2026-06-11T10:25:03,E:\tmp\生声不息AI挑战资料\2026_07_31_生声不息AI挑战说明\2026D 0614-0608\AAA001_20260611_102503.wav,2026D 0614-0608/AAA001_20260611_102503.wav,48.0,51.0,pycnonotus_sinensis,白头鹎,Pycnonotus sinensis,Pycnonotus sinensis_Light-vented Bulbul,0.281814,pending,,BirdNET候选；人工回听前不作为物种事实。
challenge_bc59fbee99f95dc7e220_pycnonotus_sinensis_00054000,challenge_bc59fbee99f95dc7e220,2026D 0614-0608,2026-06-11T10:25:03,E:\tmp\生声不息AI挑战资料\2026_07_31_生声不息AI挑战说明\2026D 0614-0608\AAA001_20260611_102503.wav,2026D 0614-0608/AAA001_20260611_102503.wav,54.0,57.0,pycnonotus_sinensis,白头鹎,Pycnonotus sinensis,Pycnonotus sinensis_Light-vented Bulbul,0.091856,pending,,BirdNET候选；人工回听前不作为物种事实。
challenge_08fe3d110cb84a5ce3b0_pycnonotus_sinensis_00003000,challenge_08fe3d110cb84a5ce3b0,2026D 0614-0608,2026-06-11T16:00:05,E:\tmp\生声不息AI挑战资料\2026_07_31_生声不息AI挑战说明\2026D 0614-0608\AAA001_20260611_160005.wav,2026D 0614-0608/AAA001_20260611_160005.wav,3.0,6.0,pycnonotus_sinensis,白头鹎,Pycnonotus sinensis,Pycnonotus sinensis_Light-vented Bulbul,0.147637,pending,,BirdNET候选；人工回听前不作为物种事实。
challenge_08fe3d110cb84a5ce3b0_pycnonotus_sinensis_00006000,challenge_08fe3d110cb84a5ce3b0,2026D 0614-0608,2026-06-11T16:00:05,E:\tmp\生声不息AI挑战资料\2026_07_31_生声不息AI挑战说明\2026D 0614-0608\AAA001_20260611_160005.wav,2026D 0614-0608/AAA001_20260611_160005.wav,6.0,9.0,pycnonotus_sinensis,白头鹎,Pycnonotus sinensis,Pycnonotus sinensis_Light-vented Bulbul,0.171066,pending,,BirdNET候选；人工回听前不作为物种事实。
challenge_08fe3d110cb84a5ce3b0_pycnonotus_sinensis_00009000,challenge_08fe3d110cb84a5ce3b0,2026D 0614-0608,2026-06-11T16:00:05,E:\tmp\生声不息AI挑战资料\2026_07_31_生声不息AI挑战说明\2026D 0614-0608\AAA001_20260611_160005.wav,2026D 0614-0608/AAA001_20260611_160005.wav,9.0,12.0,pycnonotus_sinensis,白头鹎,Pycnonotus sinensis,Pycnonotus sinensis_Light-vented Bulbul,0.098844,pending,,BirdNET候选；人工回听前不作为物种事实。
challenge_08fe3d110cb84a5ce3b0_pycnonotus_sinensis_00018000,challenge_08fe3d110cb84a5ce3b0,2026D 0614-0608,2026-06-11T16:00:05,E:\tmp\生声不息AI挑战资料\2026_07_31_生声不息AI挑战说明\2026D 0614-0608\AAA001_20260611_160005.wav,2026D 0614-0608/AAA001_20260611_160005.wav,18.0,21.0,pycnonotus_sinensis,白头鹎,Pycnonotus sinensis,Pycnonotus sinensis_Light-vented Bulbul,0.052688,pending,,BirdNET候选；人工回听前不作为物种事实。
challenge_08fe3d110cb84a5ce3b0_pycnonotus_sinensis_00024000,challenge_08fe3d110cb84a5ce3b0,2026D 0614-0608,2026-06-11T16:00:05,E:\tmp\生声不息AI挑战资料\2026_07_31_生声不息AI挑战说明\2026D 0614-0608\AAA001_20260611_160005.wav,2026D 0614-0608/AAA001_20260611_160005.wav,24.0,27.0,pycnonotus_sinensis,白头鹎,Pycnonotus sinensis,Pycnonotus sinensis_Light-vented Bulbul,0.052627,pending,,BirdNET候选；人工回听前不作为物种事实。
challenge_08fe3d110cb84a5ce3b0_pycnonotus_sinensis_00045000,challenge_08fe3d110cb84a5ce3b0,2026D 0614-0608,2026-06-11T16:00:05,E:\tmp\生声不息AI挑战资料\2026_07_31_生声不息AI挑战说明\2026D 0614-0608\AAA001_20260611_160005.wav,2026D 0614-0608/AAA001_20260611_160005.wav,45.0,48.0,pycnonotus_sinensis,白头鹎,Pycnonotus sinensis,Pycnonotus sinensis_Light-vented Bulbul,0.097173,pending,,BirdNET候选；人工回听前不作为物种事实。
challenge_08fe3d110cb84a5ce3b0_pycnonotus_sinensis_00051000,challenge_08fe3d110cb84a5ce3b0,2026D 0614-0608,2026-06-11T16:00:05,E:\tmp\生声不息AI挑战资料\2026_07_31_生声不息AI挑战说明\2026D 0614-0608\AAA001_20260611_160005.wav,2026D 0614-0608/AAA001_20260611_160005.wav,51.0,54.0,pycnonotus_sinensis,白头鹎,Pycnonotus sinensis,Pycnonotus sinensis_Light-vented Bulbul,0.062814,pending,,BirdNET候选；人工回听前不作为物种事实。
challenge_08fe3d110cb84a5ce3b0_pycnonotus_sinensis_00057000,challenge_08fe3d110cb84a5ce3b0,2026D 0614-0608,2026-06-11T16:00:05,E:\tmp\生声不息AI挑战资料\2026_07_31_生声不息AI挑战说明\2026D 0614-0608\AAA001_20260611_160005.wav,2026D 0614-0608/AAA001_20260611_160005.wav,57.0,60.0,pycnonotus_sinensis,白头鹎,Pycnonotus sinensis,Pycnonotus sinensis_Light-vented Bulbul,0.087993,pending,,BirdNET候选；人工回听前不作为物种事实。
challenge_76def37228d71cdf8d91_pycnonotus_sinensis_00051000,challenge_76def37228d71cdf8d91,2026D 0614-0608,2026-06-12T16:10:06,E:\tmp\生声不息AI挑战资料\2026_07_31_生声不息AI挑战说明\2026D 0614-0608\AAA001_20260612_161006.wav,2026D 0614-0608/AAA001_20260612_161006.wav,51.0,54.0,pycnonotus_sinensis,白头鹎,Pycnonotus sinensis,Pycnonotus sinensis_Light-vented Bulbul,0.081992,pending,,BirdNET候选；人工回听前不作为物种事实。
challenge_76def37228d71cdf8d91_pycnonotus_sinensis_00054000,challenge_76def37228d71cdf8d91,2026D 0614-0608,2026-06-12T16:10:06,E:\tmp\生声不息AI挑战资料\2026_07_31_生声不息AI挑战说明\2026D 0614-0608\AAA001_20260612_161006.wav,2026D 0614-0608/AAA001_20260612_161006.wav,54.0,57.0,pycnonotus_sinensis,白头鹎,Pycnonotus sinensis,Pycnonotus sinensis_Light-vented Bulbul,0.081567,pending,,BirdNET候选；人工回听前不作为物种事实。
challenge_481e1c19750162b94441_pycnonotus_sinensis_00003000,challenge_481e1c19750162b94441,2026D 0614-0608,2026-06-13T09:55:04,E:\tmp\生声不息AI挑战资料\2026_07_31_生声不息AI挑战说明\2026D 0614-0608\AAA001_20260613_095504.wav,2026D 0614-0608/AAA001_20260613_095504.wav,3.0,6.0,pycnonotus_sinensis,白头鹎,Pycnonotus sinensis,Pycnonotus sinensis_Light-vented Bulbul,0.190405,pending,,BirdNET候选；人工回听前不作为物种事实。
challenge_481e1c19750162b94441_pycnonotus_sinensis_00027000,challenge_481e1c19750162b94441,2026D 0614-0608,2026-06-13T09:55:04,E:\tmp\生声不息AI挑战资料\2026_07_31_生声不息AI挑战说明\2026D 0614-0608\AAA001_20260613_095504.wav,2026D 0614-0608/AAA001_20260613_095504.wav,27.0,30.0,pycnonotus_sinensis,白头鹎,Pycnonotus sinensis,Pycnonotus sinensis_Light-vented Bulbul,0.132257,pending,,BirdNET候选；人工回听前不作为物种事实。
challenge_481e1c19750162b94441_pycnonotus_sinensis_00051000,challenge_481e1c19750162b94441,2026D 0614-0608,2026-06-13T09:55:04,E:\tmp\生声不息AI挑战资料\2026_07_31_生声不息AI挑战说明\2026D 0614-0608\AAA001_20260613_095504.wav,2026D 0614-0608/AAA001_20260613_095504.wav,51.0,54.0,pycnonotus_sinensis,白头鹎,Pycnonotus sinensis,Pycnonotus sinensis_Light-vented Bulbul,0.071454,pending,,BirdNET候选；人工回听前不作为物种事实。
challenge_3a98c77ff441c0059a47_spilopelia_chinensis_00000000,challenge_3a98c77ff441c0059a47,2026D 0614-0608,2026-06-14T09:15:04,E:\tmp\生声不息AI挑战资料\2026_07_31_生声不息AI挑战说明\2026D 0614-0608\AAA001_20260614_091504.wav,2026D 0614-0608/AAA001_20260614_091504.wav,0.0,3.0,spilopelia_chinensis,珠颈斑鸠,Spilopelia chinensis,Streptopelia chinensis_Spotted Dove,0.614138,pending,,BirdNET候选；人工回听前不作为物种事实。
challenge_3a98c77ff441c0059a47_pycnonotus_sinensis_00003000,challenge_3a98c77ff441c0059a47,2026D 0614-0608,2026-06-14T09:15:04,E:\tmp\生声不息AI挑战资料\2026_07_31_生声不息AI挑战说明\2026D 0614-0608\AAA001_20260614_091504.wav,2026D 0614-0608/AAA001_20260614_091504.wav,3.0,6.0,pycnonotus_sinensis,白头鹎,Pycnonotus sinensis,Pycnonotus sinensis_Light-vented Bulbul,0.129503,pending,,BirdNET候选；人工回听前不作为物种事实。
challenge_3a98c77ff441c0059a47_pica_serica_00003000,challenge_3a98c77ff441c0059a47,2026D 0614-0608,2026-06-14T09:15:04,E:\tmp\生声不息AI挑战资料\2026_07_31_生声不息AI挑战说明\2026D 0614-0608\AAA001_20260614_091504.wav,2026D 0614-0608/AAA001_20260614_091504.wav,3.0,6.0,pica_serica,喜鹊,Pica serica,Pica serica_Oriental Magpie,0.123846,pending,,BirdNET候选；人工回听前不作为物种事实。
challenge_3a98c77ff441c0059a47_spilopelia_chinensis_00003000,challenge_3a98c77ff441c0059a47,2026D 0614-0608,2026-06-14T09:15:04,E:\tmp\生声不息AI挑战资料\2026_07_31_生声不息AI挑战说明\2026D 0614-0608\AAA001_20260614_091504.wav,2026D 0614-0608/AAA001_20260614_091504.wav,3.0,6.0,spilopelia_chinensis,珠颈斑鸠,Spilopelia chinensis,Streptopelia chinensis_Spotted Dove,0.086553,pending,,BirdNET候选；人工回听前不作为物种事实。
challenge_3a98c77ff441c0059a47_spilopelia_chinensis_00006000,challenge_3a98c77ff441c0059a47,2026D 0614-0608,2026-06-14T09:15:04,E:\tmp\生声不息AI挑战资料\2026_07_31_生声不息AI挑战说明\2026D 0614-0608\AAA001_20260614_091504.wav,2026D 0614-0608/AAA001_20260614_091504.wav,6.0,9.0,spilopelia_chinensis,珠颈斑鸠,Spilopelia chinensis,Streptopelia chinensis_Spotted Dove,0.679393,pending,,BirdNET候选；人工回听前不作为物种事实。
challenge_3a98c77ff441c0059a47_pycnonotus_sinensis_00006000,challenge_3a98c77ff441c0059a47,2026D 0614-0608,2026-06-14T09:15:04,E:\tmp\生声不息AI挑战资料\2026_07_31_生声不息AI挑战说明\2026D 0614-0608\AAA001_20260614_091504.wav,2026D 0614-0608/AAA001_20260614_091504.wav,6.0,9.0,pycnonotus_sinensis,白头鹎,Pycnonotus sinensis,Pycnonotus sinensis_Light-vented Bulbul,0.132435,pending,,BirdNET候选；人工回听前不作为物种事实。
challenge_3a98c77ff441c0059a47_spilopelia_chinensis_00009000,challenge_3a98c77ff441c0059a47,2026D 0614-0608,2026-06-14T09:15:04,E:\tmp\生声不息AI挑战资料\2026_07_31_生声不息AI挑战说明\2026D 0614-0608\AAA001_20260614_091504.wav,2026D 0614-0608/AAA001_20260614_091504.wav,9.0,12.0,spilopelia_chinensis,珠颈斑鸠,Spilopelia chinensis,Streptopelia chinensis_Spotted Dove,0.806551,pending,,BirdNET候选；人工回听前不作为物种事实。
challenge_3a98c77ff441c0059a47_pycnonotus_sinensis_00009000,challenge_3a98c77ff441c0059a47,2026D 0614-0608,2026-06-14T09:15:04,E:\tmp\生声不息AI挑战资料\2026_07_31_生声不息AI挑战说明\2026D 0614-0608\AAA001_20260614_091504.wav,2026D 0614-0608/AAA001_20260614_091504.wav,9.0,12.0,pycnonotus_sinensis,白头鹎,Pycnonotus sinensis,Pycnonotus sinensis_Light-vented Bulbul,0.496158,pending,,BirdNET候选；人工回听前不作为物种事实。
challenge_3a98c77ff441c0059a47_spilopelia_chinensis_00012000,challenge_3a98c77ff441c0059a47,2026D 0614-0608,2026-06-14T09:15:04,E:\tmp\生声不息AI挑战资料\2026_07_31_生声不息AI挑战说明\2026D 0614-0608\AAA001_20260614_091504.wav,2026D 0614-0608/AAA001_20260614_091504.wav,12.0,15.0,spilopelia_chinensis,珠颈斑鸠,Spilopelia chinensis,Streptopelia chinensis_Spotted Dove,0.947398,pending,,BirdNET候选；人工回听前不作为物种事实。
challenge_3a98c77ff441c0059a47_spilopelia_chinensis_00015000,challenge_3a98c77ff441c0059a47,2026D 0614-0608,2026-06-14T09:15:04,E:\tmp\生声不息AI挑战资料\2026_07_31_生声不息AI挑战说明\2026D 0614-0608\AAA001_20260614_091504.wav,2026D 0614-0608/AAA001_20260614_091504.wav,15.0,18.0,spilopelia_chinensis,珠颈斑鸠,Spilopelia chinensis,Streptopelia chinensis_Spotted Dove,0.806186,pending,,BirdNET候选；人工回听前不作为物种事实。
challenge_3a98c77ff441c0059a47_spilopelia_chinensis_00018000,challenge_3a98c77ff441c0059a47,2026D 0614-0608,2026-06-14T09:15:04,E:\tmp\生声不息AI挑战资料\2026_07_31_生声不息AI挑战说明\2026D 0614-0608\AAA001_20260614_091504.wav,2026D 0614-0608/AAA001_20260614_091504.wav,18.0,21.0,spilopelia_chinensis,珠颈斑鸠,Spilopelia chinensis,Streptopelia chinensis_Spotted Dove,0.962358,pending,,BirdNET候选；人工回听前不作为物种事实。
challenge_3a98c77ff441c0059a47_pycnonotus_sinensis_00018000,challenge_3a98c77ff441c0059a47,2026D 0614-0608,2026-06-14T09:15:04,E:\tmp\生声不息AI挑战资料\2026_07_31_生声不息AI挑战说明\2026D 0614-0608\AAA001_20260614_091504.wav,2026D 0614-0608/AAA001_20260614_091504.wav,18.0,21.0,pycnonotus_sinensis,白头鹎,Pycnonotus sinensis,Pycnonotus sinensis_Light-vented Bulbul,0.62206,pending,,BirdNET候选；人工回听前不作为物种事实。
challenge_3a98c77ff441c0059a47_pycnonotus_sinensis_00021000,challenge_3a98c77ff441c0059a47,2026D 0614-0608,2026-06-14T09:15:04,E:\tmp\生声不息AI挑战资料\2026_07_31_生声不息AI挑战说明\2026D 0614-0608\AAA001_20260614_091504.wav,2026D 0614-0608/AAA001_20260614_091504.wav,21.0,24.0,pycnonotus_sinensis,白头鹎,Pycnonotus sinensis,Pycnonotus sinensis_Light-vented Bulbul,0.310029,pending,,BirdNET候选；人工回听前不作为物种事实。
challenge_3a98c77ff441c0059a47_pycnonotus_sinensis_00024000,challenge_3a98c77ff441c0059a47,2026D 0614-0608,2026-06-14T09:15:04,E:\tmp\生声不息AI挑战资料\2026_07_31_生声不息AI挑战说明\2026D 0614-0608\AAA001_20260614_091504.wav,2026D 0614-0608/AAA001_20260614_091504.wav,24.0,27.0,pycnonotus_sinensis,白头鹎,Pycnonotus sinensis,Pycnonotus sinensis_Light-vented Bulbul,0.059075,pending,,BirdNET候选；人工回听前不作为物种事实。
challenge_3a98c77ff441c0059a47_spilopelia_chinensis_00027000,challenge_3a98c77ff441c0059a47,2026D 0614-0608,2026-06-14T09:15:04,E:\tmp\生声不息AI挑战资料\2026_07_31_生声不息AI挑战说明\2026D 0614-0608\AAA001_20260614_091504.wav,2026D 0614-0608/AAA001_20260614_091504.wav,27.0,30.0,spilopelia_chinensis,珠颈斑鸠,Spilopelia chinensis,Streptopelia chinensis_Spotted Dove,0.458234,pending,,BirdNET候选；人工回听前不作为物种事实。
