recording_id,dataset_kind,period,category_id,species_name_zh,relative_path,captured_at,byte_length,duration_seconds,sample_rate,channels,bit_depth,sha256
challenge_720dccfe35add19f19ea,wild,2026A 0116-0122,,,2026A 0116-0122/AAA001_20260121_091001.wav,2026-01-21T09:10:01,5760044,60.0,48000,1,16,e8ab111ce0fd17a92ea3acae5acee2d78ec6ae8fb00752b874cf890e64ea662c
challenge_c2cc83f70905a8db26ce,wild,2026A 0116-0122,,,2026A 0116-0122/AAA001_20260121_091504.wav,2026-01-21T09:15:04,5760044,60.0,48000,1,16,f9dd732e04b596e0b736bb4267359cf6f4750680983b7efb48903520402ea3ab
challenge_cd0a366f04eca92605cf,wild,2026A 0116-0122,,,2026A 0116-0122/AAA001_20260121_092002.wav,2026-01-21T09:20:02,5760044,60.0,48000,1,16,3d96fa3a979fbd0b09190721f467f4c9bb3ef30d2bca00d3ad4bb14b9e82b8cf
challenge_cc69cf56560362c0fcdb,wild,2026A 0116-0122,,,2026A 0116-0122/AAA001_20260121_092505.wav,2026-01-21T09:25:05,5760044,60.0,48000,1,16,a3feebde4dd40351e85f69e68c16b9e138da47f450f62450704ca7c4cdad45b4
challenge_9582dd7bf2e0223b7add,wild,2026A 0116-0122,,,2026A 0116-0122/AAA001_20260121_093003.wav,2026-01-21T09:30:03,5760044,60.0,48000,1,16,cf39acd090afeeb8d5300d072a7d92d4c892d13e0869cb484d88f668f64464b1
challenge_a1b82df93f002f02cdd2,wild,2026A 0116-0122,,,2026A 0116-0122/AAA001_20260121_093502.wav,2026-01-21T09:35:02,5760044,60.0,48000,1,16,503e8b50649c4a34a9ce6b5e8dedbb4b3921b0a12d0b1a4f3976da3212452539
challenge_d2af75342831faea90af,wild,2026A 0116-0122,,,2026A 0116-0122/AAA001_20260121_094005.wav,2026-01-21T09:40:05,5760044,60.0,48000,1,16,d4e8ebd0e8621c35ea8d5fe99aaeb590bc8c8f805e416a2c9c9c3175600c7985
challenge_ffc8dac6f2a272f0a096,wild,2026A 0116-0122,,,2026A 0116-0122/AAA001_20260121_094503.wav,2026-01-21T09:45:03,5760044,60.0,48000,1,16,d5a7566f224d1a8cd73b244904b2edb8b40f5526aabab20d77a4e13bef7d060f
challenge_4be08a47adbb9d533a4d,wild,2026A 0116-0122,,,2026A 0116-0122/AAA001_20260121_095001.wav,2026-01-21T09:50:01,5760044,60.0,48000,1,16,828c9240a7bcd76abce3d5d70f2ae3d568d8c1c65b3032e914c27f9612cc1630
challenge_a7613a2e0144d2be128e,wild,2026A 0116-0122,,,2026A 0116-0122/AAA001_20260121_095504.wav,2026-01-21T09:55:04,5760044,60.0,48000,1,16,abe49a12cf72a1f0dc5cfff7495b165c3d9e4e2983ce99699625122d0fdc6cb3
challenge_dcef5b4303586823e72f,wild,2026A 0116-0122,,,2026A 0116-0122/AAA001_20260121_100002.wav,2026-01-21T10:00:02,5760044,60.0,48000,1,16,d86c5c2c7c47175555c42ce889c4b57d7ad7e8d79d197f06ba0a3518447ef38a
challenge_03045c19743ff6c21089,wild,2026A 0116-0122,,,2026A 0116-0122/AAA001_20260121_100505.wav,2026-01-21T10:05:05,5760044,60.0,48000,1,16,ae8b84ba5244b5104d600b90052b2ec040e345b238e957dc822e021ec19679f6
challenge_f68d12e6fb2568ebb684,wild,2026A 0116-0122,,,2026A 0116-0122/AAA001_20260121_101004.wav,2026-01-21T10:10:04,5760044,60.0,48000,1,16,949da10211e35b7d66427942a4182e57e7a559a88b23425c6a022bc8f2e6bd4c
challenge_b9c034a1e287780e3ad8,wild,2026A 0116-0122,,,2026A 0116-0122/AAA001_20260121_101502.wav,2026-01-21T10:15:02,5760044,60.0,48000,1,16,a93ce29acf2837f66bb85f08315e4cf0ac61cebd24c3b62fa70865cbfc19ea2b
challenge_b6f8a2278ff16dea7358,wild,2026A 0116-0122,,,2026A 0116-0122/AAA001_20260121_102005.wav,2026-01-21T10:20:05,5760044,60.0,48000,1,16,4ff250ed447040f80a76605934b54b3dfce4deb2b0fffd7f68a31d68e6f7d0fe
challenge_45e194c3cb66c846c587,wild,2026A 0116-0122,,,2026A 0116-0122/AAA001_20260121_102503.wav,2026-01-21T10:25:03,5760044,60.0,48000,1,16,448668a582e2c61660f76cccfa77ef4497dc9f21eca4e1f948913e2386d34917
challenge_0c2d48701511d1f6ef39,wild,2026A 0116-0122,,,2026A 0116-0122/AAA001_20260121_103001.wav,2026-01-21T10:30:01,5760044,60.0,48000,1,16,7c08a1b39d92e19e4163bfc866c43e18d3581de51b8df9a7c77a268f4720a704
challenge_7def32b0538260ed5a89,wild,2026A 0116-0122,,,2026A 0116-0122/AAA001_20260121_103504.wav,2026-01-21T10:35:04,5760044,60.0,48000,1,16,7503a6cd4af1655d27cc3c62cdc1cde31e0c8cfb9cc87b98e7cbdb1e4acad915
challenge_53ad28d6c3906c0e5b5c,wild,2026A 0116-0122,,,2026A 0116-0122/AAA001_20260121_104003.wav,2026-01-21T10:40:03,5760044,60.0,48000,1,16,0cafb7f360d187bb7fafd05fadea88198d83874ed81f886374dedf40a4a1e5ca
challenge_fcf2726a882c525d9de4,wild,2026A 0116-0122,,,2026A 0116-0122/AAA001_20260121_104506.wav,2026-01-21T10:45:06,5760044,60.0,48000,1,16,4cd7cb667e4424136ccab22ed1e4c06b00dcb246ceeb0dd1d3d265e9d7683bed
challenge_0ad37e23acceb96feab5,wild,2026A 0116-0122,,,2026A 0116-0122/AAA001_20260121_105004.wav,2026-01-21T10:50:04,5760044,60.0,48000,1,16,6788b07f3c1d5491cb3bbc44fc1644d9b80b7e5dc10f87bc751fb7a2366c98c4
challenge_ef941f13d4c53b719dfc,wild,2026A 0116-0122,,,2026A 0116-0122/AAA001_20260121_105502.wav,2026-01-21T10:55:02,5760044,60.0,48000,1,16,0d59c757d259653de5862e6aaba8eaf7aceb773aff20893bb578416d31294270
challenge_1084606a578f043957dc,wild,2026A 0116-0122,,,2026A 0116-0122/AAA001_20260121_110005.wav,2026-01-21T11:00:05,5760044,60.0,48000,1,16,c2833a8d98b0266cfc9478ead71d82f51bea26e6cbe42daed18df9f62108ac8f
challenge_d8e58ab3f2a1864eabfe,wild,2026A 0116-0122,,,2026A 0116-0122/AAA001_20260121_110503.wav,2026-01-21T11:05:03,5760044,60.0,48000,1,16,6e3f191a4e5c71fba5990199d083af79cccde7c36c6670e35a4599a32ec7e427
challenge_76a24fec05dd78efefad,wild,2026A 0116-0122,,,2026A 0116-0122/AAA001_20260121_111001.wav,2026-01-21T11:10:01,5760044,60.0,48000,1,16,7a98bf003bd39fe6913b09da31fa6040f12cd0a26c500ad0bc81fef67dd0eb7e
challenge_284ff355d78d19b85e76,wild,2026A 0116-0122,,,2026A 0116-0122/AAA001_20260121_111505.wav,2026-01-21T11:15:05,5760044,60.0,48000,1,16,00bfbb1ee80559301fa829a3fcb4fbbd5eab0fe773e70ca7b975686b1eee4081
challenge_dced739267157d2beb76,wild,2026A 0116-0122,,,2026A 0116-0122/AAA001_20260121_112003.wav,2026-01-21T11:20:03,5760044,60.0,48000,1,16,5d761831d6df01e685be64ed8d456ed518680e5ab658326f74587527e4239890
challenge_7247987dd3851dd6d59f,wild,2026A 0116-0122,,,2026A 0116-0122/AAA001_20260121_112501.wav,2026-01-21T11:25:01,5760044,60.0,48000,1,16,5776f6fb7a1008482564f4afc43637bdc42de86d11613107308c56783bef1bd5
challenge_caac02932f451dc488ac,wild,2026A 0116-0122,,,2026A 0116-0122/AAA001_20260121_113004.wav,2026-01-21T11:30:04,5760044,60.0,48000,1,16,d6f48593102166f6f070319dd90cd554e0047f48c1d45c230eea2f94dcf5be3c
challenge_721bdddb7642d64d8c75,wild,2026A 0116-0122,,,2026A 0116-0122/AAA001_20260121_113502.wav,2026-01-21T11:35:02,5760044,60.0,48000,1,16,b21fe52e57b0f88dd81852b9da1db34f7283c2aca9cdd98991cdce303774aa6f
challenge_1d4b56ba2e9717a7ddb8,wild,2026A 0116-0122,,,2026A 0116-0122/AAA001_20260121_114006.wav,2026-01-21T11:40:06,5760044,60.0,48000,1,16,c19b073fd218f45b92cbbe753d3c6ad3549d573f692e7c18fe2d4ffc7872409e
challenge_90db9b6afb03784c818e,wild,2026A 0116-0122,,,2026A 0116-0122/AAA001_20260121_114504.wav,2026-01-21T11:45:04,5760044,60.0,48000,1,16,d3e0b60fda928618c0b6839cbbe0de2e0eb4e22e97e06fbdfd61cbac6cc418bf
challenge_e5be5747c7549dd42e11,wild,2026A 0116-0122,,,2026A 0116-0122/AAA001_20260121_115002.wav,2026-01-21T11:50:02,5760044,60.0,48000,1,16,2f7d29c745ca111d6aec87a9c6d0766a3964f7e1de3f6444a2c60e11c0b27680
challenge_0fa33e4424de5f00c71b,wild,2026A 0116-0122,,,2026A 0116-0122/AAA001_20260121_115505.wav,2026-01-21T11:55:05,5760044,60.0,48000,1,16,dfeab3a5df5b7a4a81de8e4cf04dfa38b5301c26e6270c4c8af61933161fd808
challenge_874e2d196b71b30ea306,wild,2026A 0116-0122,,,2026A 0116-0122/AAA001_20260121_120004.wav,2026-01-21T12:00:04,5760044,60.0,48000,1,16,79dfced9f5d6dedcfba2114712965cac67f2dcd0a516f7a0bb2fe1383fcddf6a
challenge_83dfc0e18e906563deaa,wild,2026A 0116-0122,,,2026A 0116-0122/AAA001_20260121_120502.wav,2026-01-21T12:05:02,5760044,60.0,48000,1,16,faec326e15bb00da34563fd0633e1d2c1371480459063382bb09432590d12b9a
challenge_4fc894fbba15d898c937,wild,2026A 0116-0122,,,2026A 0116-0122/AAA001_20260121_121005.wav,2026-01-21T12:10:05,5760044,60.0,48000,1,16,9c79cf548d5f94f0714e0af0f46fdad50cf09be92b3788edd0a726e450fa25f3
challenge_5ab76dec8c503b197c00,wild,2026A 0116-0122,,,2026A 0116-0122/AAA001_20260121_121503.wav,2026-01-21T12:15:03,5760044,60.0,48000,1,16,d9e2c797576078a386c020c9620905c657c086114fd20ed22b3025605797c299
challenge_f5cd94d4fb0be313d510,wild,2026A 0116-0122,,,2026A 0116-0122/AAA001_20260121_122002.wav,2026-01-21T12:20:02,5760044,60.0,48000,1,16,bd010af30e23074cd6c47b8d6f4310b250ff909434028ff67734ff9772a7658a
challenge_230893e42efa9b9562a0,wild,2026A 0116-0122,,,2026A 0116-0122/AAA001_20260121_122505.wav,2026-01-21T12:25:05,5760044,60.0,48000,1,16,93131d1ccd062c16337faf5db66b354c6e8904bb1fa8b0ad322d6629521e916c
challenge_d17ecadf5c734b7f6722,wild,2026A 0116-0122,,,2026A 0116-0122/AAA001_20260121_123003.wav,2026-01-21T12:30:03,5760044,60.0,48000,1,16,947e1d2f3c2a22fe97d55fee7555c8f6a591f6afad49dd1ebe635bb8be276673
challenge_73bd6eb8814bc19b3a54,wild,2026A 0116-0122,,,2026A 0116-0122/AAA001_20260121_123502.wav,2026-01-21T12:35:02,5760044,60.0,48000,1,16,b31f511d059190c6783f4da3162cc20b01f15de8f5d29133cf8d03eee62659ee
challenge_6a489cd395f37747e865,wild,2026A 0116-0122,,,2026A 0116-0122/AAA001_20260121_124005.wav,2026-01-21T12:40:05,5760044,60.0,48000,1,16,3fb5191e591b752a326e3cf0ac63af31f8cb793bd9491b0213d4abf5e8e4203e
challenge_8aa8c622ce0f3cb3d237,wild,2026A 0116-0122,,,2026A 0116-0122/AAA001_20260121_124503.wav,2026-01-21T12:45:03,5760044,60.0,48000,1,16,976a051214e827116e412edcbe1a6096fdafa696b6061e3a9102a63226619f3b
challenge_0555eea1740d68342085,wild,2026A 0116-0122,,,2026A 0116-0122/AAA001_20260121_125002.wav,2026-01-21T12:50:02,5760044,60.0,48000,1,16,05e5259d178328b075218eeeaa044253a1fb8aed295c1e50ab6781384997e4e1
challenge_e330b7cf6aad02c9a133,wild,2026A 0116-0122,,,2026A 0116-0122/AAA001_20260121_125505.wav,2026-01-21T12:55:05,5760044,60.0,48000,1,16,3e673d9be8cf603d1d4e688219b7064c9c8e2838731d860edb98efa1ca58ea9b
challenge_7a6f11150bae60484006,wild,2026A 0116-0122,,,2026A 0116-0122/AAA001_20260121_130003.wav,2026-01-21T13:00:03,5760044,60.0,48000,1,16,97cac48727d0342b8e873b6c74c3d177b205c523811cae45e225c9878b3db41a
challenge_1f0f194e6984ecdf94bf,wild,2026A 0116-0122,,,2026A 0116-0122/AAA001_20260121_130502.wav,2026-01-21T13:05:02,5760044,60.0,48000,1,16,344a84a655906fdcfa84abe83b1737341b0627211dc2025fa0a5d8c996962240
challenge_bf5431994e07630d100a,wild,2026A 0116-0122,,,2026A 0116-0122/AAA001_20260121_131005.wav,2026-01-21T13:10:05,5760044,60.0,48000,1,16,1a857fe1d1add5becfade3c5cfd4cf4ec213d0050102fbe12db43f62c73aac04
challenge_7fd68a462d4a3ea22967,wild,2026A 0116-0122,,,2026A 0116-0122/AAA001_20260121_131503.wav,2026-01-21T13:15:03,5760044,60.0,48000,1,16,8f9d3552059bf8358c78549a91a17f724b94f176c049e93a5b6d09e335283a02
challenge_0300b9f2af84b28ea89f,wild,2026A 0116-0122,,,2026A 0116-0122/AAA001_20260121_132002.wav,2026-01-21T13:20:02,5760044,60.0,48000,1,16,49eee08addd3ab25ab06fca5d59b2370a3eb466891fcf05d109218265848c646
challenge_fb115adfe79fc9d15b8a,wild,2026A 0116-0122,,,2026A 0116-0122/AAA001_20260121_132505.wav,2026-01-21T13:25:05,5760044,60.0,48000,1,16,329c69a0a681b1faea9d2704b3e211c5fb7d0fd19fd4ba0ba859a48f066810ac
challenge_444967a92271cbb3a409,wild,2026A 0116-0122,,,2026A 0116-0122/AAA001_20260121_133003.wav,2026-01-21T13:30:03,5760044,60.0,48000,1,16,5e9364a9bbaf3cd41e2588902628bcd3654008987df1bc787f417d45a782eef9
challenge_3012a64d974e09a79dfe,wild,2026A 0116-0122,,,2026A 0116-0122/AAA001_20260121_133501.wav,2026-01-21T13:35:01,5760044,60.0,48000,1,16,543165be1475114e8bb7331ba6c5c32f44e147aec1fe978f490b4ca18ec2ac98
challenge_3457a8c390034c46e9a0,wild,2026A 0116-0122,,,2026A 0116-0122/AAA001_20260121_134004.wav,2026-01-21T13:40:04,5760044,60.0,48000,1,16,02377ae33b1bf0df1a198534917bf9b7c1d9b1bcef48b62dc4d593fc880e8624
challenge_9ad8c88a3ad9e48660df,wild,2026A 0116-0122,,,2026A 0116-0122/AAA001_20260121_134503.wav,2026-01-21T13:45:03,5760044,60.0,48000,1,16,99847f9cc3648329211fbc9b7dc14fd6d79378ffacbf67db4da97a05dbab69a6
challenge_0ff73abb5426a73c865c,wild,2026A 0116-0122,,,2026A 0116-0122/AAA001_20260121_135001.wav,2026-01-21T13:50:01,5760044,60.0,48000,1,16,55508d23311cf9d18649ea88bdfa14ca8546fd0bb785d4b6c4ca76be3c484595
challenge_1f07b07e799bd8979d93,wild,2026A 0116-0122,,,2026A 0116-0122/AAA001_20260121_135504.wav,2026-01-21T13:55:04,5760044,60.0,48000,1,16,6e002550f76bc3c58e194c806092d595d9723fc779b75d700970fe13914737ef
challenge_d608823349e656b7ec03,wild,2026A 0116-0122,,,2026A 0116-0122/AAA001_20260121_140002.wav,2026-01-21T14:00:02,5760044,60.0,48000,1,16,d54a7deaaee3b187cdd9dc455d1da55800040e5749fcec26cb95225bd06d8d5a
challenge_fc7f6f1046ff7070f2b1,wild,2026A 0116-0122,,,2026A 0116-0122/AAA001_20260121_140506.wav,2026-01-21T14:05:06,5760044,60.0,48000,1,16,2f71066f2a217f5f5534c7ff5f1fc3b00aa2e078fb62b07fbdfcc77f85669f8a
challenge_18df4c84cc1cb817ecc2,wild,2026A 0116-0122,,,2026A 0116-0122/AAA001_20260121_141004.wav,2026-01-21T14:10:04,5760044,60.0,48000,1,16,1ec494a5b5b58058255a025b0d7e029c478eb66acdfd447ccdcbc45e354b0253
challenge_0818a4228b249514069e,wild,2026A 0116-0122,,,2026A 0116-0122/AAA001_20260121_141501.wav,2026-01-21T14:15:01,5760044,60.0,48000,1,16,d1d444dcaa9d3bd98fd13871a61be7b93a45eaebc12e100fd1456379b7351be6
challenge_cdb903e8e5dd4c2ff070,wild,2026A 0116-0122,,,2026A 0116-0122/AAA001_20260121_142004.wav,2026-01-21T14:20:04,5760044,60.0,48000,1,16,622eae94b93a0dafb5439620052269bf355b513b83966103b08bceda2b328793
challenge_f8a34fd39d504dbba247,wild,2026A 0116-0122,,,2026A 0116-0122/AAA001_20260121_142502.wav,2026-01-21T14:25:02,5760044,60.0,48000,1,16,19f88708ed8820a48b8ccaa95ca5cb960c705e5bcc0faf6478068421857d2530
challenge_6984d843076f08b5d2c4,wild,2026A 0116-0122,,,2026A 0116-0122/AAA001_20260121_143005.wav,2026-01-21T14:30:05,5760044,60.0,48000,1,16,d7f5a7b28eedd8d8df8fac1cb345e8b307fe0430f6befaa5ff2c64ecf69038ca
challenge_bb839bcab1f9c55c5766,wild,2026A 0116-0122,,,2026A 0116-0122/AAA001_20260121_143504.wav,2026-01-21T14:35:04,5760044,60.0,48000,1,16,9c970e949e27495b8af670d4ff941d89ae4720f1fd8320c4afbe1bcc777229b9
challenge_f05b7fa627e5ec4f7db4,wild,2026A 0116-0122,,,2026A 0116-0122/AAA001_20260121_144002.wav,2026-01-21T14:40:02,5760044,60.0,48000,1,16,fa95728eb09d47fa84c682c7031cd07956150e8a50f8b6a1fac0f2ef43f12faf
challenge_db7be25ac8b67ac1b683,wild,2026A 0116-0122,,,2026A 0116-0122/AAA001_20260121_144505.wav,2026-01-21T14:45:05,5760044,60.0,48000,1,16,b4f1b824eef91b9954e7b44a7c2246e068b1e50ac518cca08f8ef221217b3bef
challenge_53049e395a60fe1afd0a,wild,2026A 0116-0122,,,2026A 0116-0122/AAA001_20260121_145003.wav,2026-01-21T14:50:03,5760044,60.0,48000,1,16,acf6579dad9df8fa4f815b812d3c15b27ec73955547018d1f655069e1c48f0e4
challenge_ac22ac147f7f29efc300,wild,2026A 0116-0122,,,2026A 0116-0122/AAA001_20260121_145501.wav,2026-01-21T14:55:01,5760044,60.0,48000,1,16,5f542077cf2dc27133de21e9a4f4eedec30f8002fb003b8033f1ad0eafece82e
challenge_57edfbc7b9725ba9d4f0,wild,2026A 0116-0122,,,2026A 0116-0122/AAA001_20260121_150004.wav,2026-01-21T15:00:04,5760044,60.0,48000,1,16,20cd265fa64fb66bdd0dc92cfcd27c1cd2545f2300f5bce89cf631f81196a7c5
challenge_2ae5beb69e832fdf9a67,wild,2026A 0116-0122,,,2026A 0116-0122/AAA001_20260121_150502.wav,2026-01-21T15:05:02,5760044,60.0,48000,1,16,0991c5ddf2d6bc31101b829868374d793b01c12da2617f292aa71d3a38296f23
challenge_17593dca569ee22d1bf1,wild,2026A 0116-0122,,,2026A 0116-0122/AAA001_20260121_151005.wav,2026-01-21T15:10:05,5760044,60.0,48000,1,16,c422cd73ba4098a8ceefe6fbf3f21744ca1ad658206a8e6e3d877a1d05ebd6f6
challenge_42b24616c2d237320b6d,wild,2026A 0116-0122,,,2026A 0116-0122/AAA001_20260121_151503.wav,2026-01-21T15:15:03,5760044,60.0,48000,1,16,c6fcd73cb090a9d7c76243713ab62ec78aeaa4513c85a48152bcb8e6e01bbb5a
challenge_fe03f94bdf873535bed7,wild,2026A 0116-0122,,,2026A 0116-0122/AAA001_20260121_152001.wav,2026-01-21T15:20:01,5760044,60.0,48000,1,16,99c06f83383a63e2a475d6966ddadaa1ecfd435a57f3b4590f3ff7dc2ff9b0ae
challenge_a2c13e093e4f1f0a5f9f,wild,2026A 0116-0122,,,2026A 0116-0122/AAA001_20260121_152504.wav,2026-01-21T15:25:04,5760044,60.0,48000,1,16,4ae9fff6639b5cc50071e864ab06b32d6b871fa0a334f78856c686a2cbd5ba2e
challenge_53fd09eba28618390225,wild,2026A 0116-0122,,,2026A 0116-0122/AAA001_20260121_153003.wav,2026-01-21T15:30:03,5760044,60.0,48000,1,16,1485f8ea01a8be70304675918c72349508858ed716f75c522e9af35bdc1ea172
challenge_8b63cbfe6a075ee71092,wild,2026A 0116-0122,,,2026A 0116-0122/AAA001_20260121_153501.wav,2026-01-21T15:35:01,5760044,60.0,48000,1,16,90384de64e16f02e0865eba3df73af08d9b690f6f6af7ec3f2744b03c61da0b8
challenge_ccb309dda8cbe8ef482b,wild,2026A 0116-0122,,,2026A 0116-0122/AAA001_20260121_154004.wav,2026-01-21T15:40:04,5760044,60.0,48000,1,16,60a9d93a7c0c180ce4cd784e88f0a9703c72c7681f8fc29597a0d06302065641
challenge_986e1767cee21a871412,wild,2026A 0116-0122,,,2026A 0116-0122/AAA001_20260121_154502.wav,2026-01-21T15:45:02,5760044,60.0,48000,1,16,17e374478d4780c9c5fe12f06ecd0decccb99a0eaaf01aa5b89d817f190f495e
challenge_cbbf5f19ac3ac9d57184,wild,2026A 0116-0122,,,2026A 0116-0122/AAA001_20260121_155005.wav,2026-01-21T15:50:05,5760044,60.0,48000,1,16,89b1c8787b5ae85f0b3ce5b52c5e4c996ca243a16504799c3a758988b15a3069
challenge_375309419607dd25c785,wild,2026A 0116-0122,,,2026A 0116-0122/AAA001_20260121_155503.wav,2026-01-21T15:55:03,5760044,60.0,48000,1,16,20c70a1bd540bfa298642f620d2b9e6cd6c7e4c9cabd6f9e8b8efe255a9412b8
challenge_f8e90104f3ad7b28bf58,wild,2026A 0116-0122,,,2026A 0116-0122/AAA001_20260121_160002.wav,2026-01-21T16:00:02,5760044,60.0,48000,1,16,cac5661b4d55c4caec96fd2fdb6c53bce37f3e5fb3ad3a1d533905a1ee36707a
challenge_681305c597bcf92dd595,wild,2026A 0116-0122,,,2026A 0116-0122/AAA001_20260121_160505.wav,2026-01-21T16:05:05,5760044,60.0,48000,1,16,6eaee09a7ca8b73d11b45670776331e56f1cff475c7e513c295c2ac8a7864597
challenge_725e3897576bbf7d3514,wild,2026A 0116-0122,,,2026A 0116-0122/AAA001_20260121_161003.wav,2026-01-21T16:10:03,5760044,60.0,48000,1,16,cb6f5d7699f2e41ab1260636934d9cebe26e32416bf232ca5d34890b4d44921f
challenge_2d064e6461dae61ad9e3,wild,2026A 0116-0122,,,2026A 0116-0122/AAA001_20260121_161501.wav,2026-01-21T16:15:01,5760044,60.0,48000,1,16,f987607933e88f0cd372674dabe54ff5bfc5e6aba84845b425e389f86d22bf63
challenge_ec17ac1350c7ad827aba,wild,2026A 0116-0122,,,2026A 0116-0122/AAA001_20260121_162004.wav,2026-01-21T16:20:04,5760044,60.0,48000,1,16,c999151ae6b3977732c540f0ea81dc7628f9dedfd8e0e7f0702fd20c5a922d3d
challenge_23be9851d3c4bed7eab6,wild,2026A 0116-0122,,,2026A 0116-0122/AAA001_20260121_162502.wav,2026-01-21T16:25:02,5760044,60.0,48000,1,16,110dc96f0ae52b82674b4e30b99a27eee75c6ae1ef81fd6c5824057857827a8c
challenge_049d2971fa13b8519f5f,wild,2026A 0116-0122,,,2026A 0116-0122/AAA001_20260121_163005.wav,2026-01-21T16:30:05,5760044,60.0,48000,1,16,298b3f36fcac5d02edecc00d4c892d467d6a08fbcc3e94bd4059250b937072e5
challenge_a60cfa88647fa15314d2,wild,2026A 0116-0122,,,2026A 0116-0122/AAA001_20260121_163503.wav,2026-01-21T16:35:03,5760044,60.0,48000,1,16,a1e62dfee627edf005e95d2bab27fa906773d94145cae87891fb5cee1fdcbecc
challenge_3caed9119dd218501381,wild,2026A 0116-0122,,,2026A 0116-0122/AAA001_20260121_164002.wav,2026-01-21T16:40:02,5760044,60.0,48000,1,16,c7f51ea1d1beff43cd12cd734ae63a1e6e098c6a1cca71bb6b8a71aecffa7558
challenge_093365b5a9a3eb696f02,wild,2026A 0116-0122,,,2026A 0116-0122/AAA001_20260121_164505.wav,2026-01-21T16:45:05,5760044,60.0,48000,1,16,f7ba2d77c73f1a18f000831abe8649fe5f76667867617c2dab9846940519d8eb
challenge_efe0473fdf6a377a78d4,wild,2026A 0116-0122,,,2026A 0116-0122/AAA001_20260121_165003.wav,2026-01-21T16:50:03,5760044,60.0,48000,1,16,ac2602f279621cf8d0cdb3516a60893a0ab4e715d668dff3675f55ddb5ef3ae9
challenge_132133bf9193ca8588d7,wild,2026A 0116-0122,,,2026A 0116-0122/AAA001_20260121_165501.wav,2026-01-21T16:55:01,5760044,60.0,48000,1,16,c033a766634c65c11989f45470e44a0def44977177fedb29ff499a7c8c4216a6
challenge_5aafe32983ffec213c87,wild,2026A 0116-0122,,,2026A 0116-0122/AAA001_20260121_173005.wav,2026-01-21T17:30:05,5760044,60.0,48000,1,16,5ac2fcc005ee53d272205b78e38098ac7925bac4ffd40b4cfdf8ee90e9a73345
challenge_0527606d8736be7d7acb,wild,2026A 0116-0122,,,2026A 0116-0122/AAA001_20260121_173504.wav,2026-01-21T17:35:04,5760044,60.0,48000,1,16,626674303f2a3441f3da9986ab5a4e755d6c22a01796e0c50ee3f695f051711c
challenge_b65006775b4e3df6002e,wild,2026A 0116-0122,,,2026A 0116-0122/AAA001_20260121_174002.wav,2026-01-21T17:40:02,5760044,60.0,48000,1,16,3ef24d513dbb9ecf49d1634e06448ea86bec09beb3416a03e41bd14bbc2becd2
challenge_3741b8560b9f51d6ded4,wild,2026A 0116-0122,,,2026A 0116-0122/AAA001_20260121_174505.wav,2026-01-21T17:45:05,5760044,60.0,48000,1,16,1a749a6b42d9c2e0831f72d53efabc572d05f0ae757a7c86e08c852fca4aff72
challenge_b01a89f04b729a620975,wild,2026A 0116-0122,,,2026A 0116-0122/AAA001_20260121_175003.wav,2026-01-21T17:50:03,5760044,60.0,48000,1,16,71ef3c3aea9859846532a3a46ab552ceb45db8bb6902df9d1a770c723c4822e9
challenge_124a2d42a0a81ac83f03,wild,2026A 0116-0122,,,2026A 0116-0122/AAA001_20260121_175501.wav,2026-01-21T17:55:01,5760044,60.0,48000,1,16,6d4e51d8ce9427e36e023ce64d1b4672cd49111eb64a57f6a187363fc2d94dc8
challenge_378c106cb5cab9e1ee24,wild,2026A 0116-0122,,,2026A 0116-0122/AAA001_20260121_180004.wav,2026-01-21T18:00:04,5760044,60.0,48000,1,16,3f0e5ba84ef6d8f47953a130bec78e89922b445bb6b9c077d7f4fe6b4045b241
challenge_54d8e4bace4d17902d83,wild,2026A 0116-0122,,,2026A 0116-0122/AAA001_20260121_180503.wav,2026-01-21T18:05:03,5760044,60.0,48000,1,16,e1b5bfe34b4b4a727742b7c4113b10ee6c3681c725997438674837fe8e2821ba
challenge_5624c694e7a078873601,wild,2026A 0116-0122,,,2026A 0116-0122/AAA001_20260121_181006.wav,2026-01-21T18:10:06,5760044,60.0,48000,1,16,bcac56b4b155112d3173387080624469968977e1a8bd2b412e72b17d424db20e
challenge_c5e9fdfa9480d2e42632,wild,2026A 0116-0122,,,2026A 0116-0122/AAA001_20260121_181504.wav,2026-01-21T18:15:04,5760044,60.0,48000,1,16,a249f6033eceba762885d2f92caa78150cd57b9608c84c034f56da90b44f6062
challenge_f06c78671f89d9f47ea8,wild,2026A 0116-0122,,,2026A 0116-0122/AAA001_20260121_182002.wav,2026-01-21T18:20:02,5760044,60.0,48000,1,16,3207adc35b36847ed8b5cfbc79096e8d401ced442ab1b22edecf1cbcea042a24
challenge_ccc2ec21327b409ddc39,wild,2026A 0116-0122,,,2026A 0116-0122/AAA001_20260121_182505.wav,2026-01-21T18:25:05,5760044,60.0,48000,1,16,2de12e6af299cb61e02c30a6ad09ff37eec2ea4372ba4daba4a944521593ca44
challenge_b80894c7113bfde5ddf2,wild,2026A 0116-0122,,,2026A 0116-0122/AAA001_20260121_183003.wav,2026-01-21T18:30:03,5760044,60.0,48000,1,16,c069dfc9c76946c339f8bb3f3020ba1d8ffda1d69c542a0041a3230142e68fde
